"TIB minus 1.1.1 TLIQ 2"
Date,VALUE_CONVERTED
"1242212400000","21.61382484436035"
"1242298800000","20.019668579101562"
"1242385200000","18.713279724121094"
"1242471600000","19.54696273803711"
"1242558000000","20.224626541137695"
"1242644400000","21.348876953125"
"1242730800000","19.342695236206055"
"1242817200000","15.042917251586914"
"1242903600000","12.704501152038574"
"1242990000000","12.753829956054688"
"1243249200000","14.80514907836914"
"1243335600000","15.6609525680542"
"1243508400000","16.643131256103516"
"1243594800000","13.925789833068848"
"1243854000000","14.712979316711426"
"1243940400000","14.526179313659668"
"1244026800000","14.121964454650879"
"1244113200000","14.246709823608398"
"1244199600000","14.751385688781738"
"1244458800000","14.650309562683105"
"1244545200000","14.738360404968262"
"1244718000000","12.146955490112305"
"1244804400000","6.130439281463623"
"1244890800000","5.970930576324463"
"1245063600000","5.942164421081543"
"1245150000000","5.669741153717041"
"1245236400000","5.966567039489746"
"1245322800000","6.234960556030273"
"1245409200000","5.991645812988281"
"1245495600000","6.163203716278076"
"1245668400000","5.8803558349609375"
"1245754800000","6.848803520202637"
"1245841200000","14.970948219299316"
"1245927600000","16.29563331604004"
"1246014000000","18.117521286010742"
"1246100400000","15.340608596801758"
"1246186800000","14.885018348693848"
"1246273200000","15.083901405334473"
"1246359600000","9.809881210327148"
"1246446000000","6.27860689163208"
"1246532400000","5.95197868347168"
"1246618800000","6.107066631317139"
"1246791600000","6.684502124786377"
"1246878000000","5.9815545082092285"
"1247050800000","6.57388162612915"
"1247137200000","6.449403762817383"
"1247223600000","6.356657981872559"
"1247396400000","6.531338214874268"
"1247482800000","7.411333084106445"
"1247828400000","7.443428993225098"
"1247914800000","6.39501953125"
"1248087600000","6.481662273406982"
"1248174000000","7.014771938323975"
"1248260400000","7.141197681427002"
"1248346800000","6.675942420959473"
"1248519600000","6.664521217346191"
"1248865200000","7.1185760498046875"
"1248951600000","7.302966117858887"
"1249210800000","7.0441508293151855"
"1249297200000","7.424688816070557"
"1249642800000","6.5895586013793945"
"1249988400000","6.709461212158203"
"1250420400000","6.735727310180664"
"1250593200000","6.46759557723999"
"1250679600000","7.338455677032471"
"1250852400000","6.722988128662109"
"1250938800000","7.019382476806641"
"1251111600000","6.3446807861328125"
"1251198000000","6.3345417976379395"
"1251284400000","6.491042613983154"
"1251370800000","6.610953330993652"
"1251802800000","6.2289934158325195"
"1251889200000","9.9563570022583"
"1251975600000","11.348123550415039"
"1252062000000","12.86878776550293"
"1252148400000","15.798272132873535"
"1252234800000","17.263671875"
"1252321200000","17.888690948486328"
"1252666800000","18.11826515197754"
"1252926000000","18.42303466796875"
"1253012400000","17.98584747314453"
"1253098800000","18.22209358215332"
"1253271600000","18.683828353881836"
"1253617200000","18.961620330810547"
"1253703600000","18.19936180114746"
"1253790000000","17.840051651000977"
"1253876400000","14.890508651733398"
"1253962800000","12.484113693237305"
"1254222000000","11.778901100158691"
"1254394800000","5.622187614440918"
"1254481200000","6.924306392669678"
"1254826800000","5.687763214111328"
"1254913200000","5.62563943862915"
"1254999600000","5.869843482971191"
"1255086000000","6.8565673828125"
"1255172400000","6.721775531768799"
"1255258800000","11.928792953491211"
"1255345200000","14.879339218139648"
"1255431600000","16.196666717529297"
"1255518000000","17.108919143676758"
"1255604400000","17.855119705200195"
"1255690800000","18.03447151184082"
"1255950000000","15.08996868133545"
"1256036400000","5.4193315505981445"
"1256122800000","5.920112133026123"
"1256209200000","6.122241973876953"
"1256295600000","7.017978191375732"
"1256382000000","5.389423370361328"
"1256468400000","5.400000095367432"
"1256554800000","5.905693054199219"
"1256641200000","7.501608371734619"
"1256900400000","6.525345325469971"
"1257591600000","6.855022430419922"
"1257764400000","14.290567398071289"
"1257850800000","6.286724090576172"
"1257937200000","5.930205821990967"
"1258023600000","5.796965599060059"
"1258110000000","5.982884407043457"
"1258196400000","6.4217705726623535"
"1258282800000","6.67250919342041"
"1258369200000","7.472494125366211"
"1258542000000","7.1759419441223145"
"1258714800000","8.459879875183105"
"1258887600000","15.359825134277344"
"1259060400000","5.8117828369140625"
"1259146800000","6.01406192779541"
"1259233200000","5.8201422691345215"
"1259319600000","6.065467834472656"
"1259578800000","5.798949718475342"
"1259665200000","5.80080509185791"
"1259751600000","7.315326690673828"
"1259838000000","5.736920356750488"
"1259924400000","5.659083366394043"
"1260097200000","6.062994956970215"
"1260183600000","7.6877851486206055"
"1260270000000","5.79341983795166"
"1260356400000","6.2884345054626465"
"1260442800000","5.809594631195068"
"1260529200000","6.656471252441406"
"1260615600000","6.806309700012207"
"1260702000000","6.2586541175842285"
"1260788400000","6.2807745933532715"
"1260874800000","5.864255905151367"
"1260961200000","5.783445358276367"
"1261047600000","10.020739555358887"
"1261134000000","18.005046844482422"
"1261479600000","18.308744430541992"
"1261738800000","18.799240112304688"
