"TOB minus 1.1.1.2 TLIQ"
Date,VALUE_CONVERTED
"1293879600000","19.208267211914062"
"1293966000000","19.183937072753906"
"1294052400000","19.147340774536133"
"1294138800000","18.25394630432129"
"1294311600000","18.99832534790039"
"1294398000000","18.834850311279297"
"1294484400000","18.77030372619629"
"1294570800000","18.556705474853516"
"1294657200000","-1.490002989768982"
"1294743600000","-18.71691131591797"
"1294830000000","-18.618345260620117"
"1294916400000","-18.618988037109375"
"1295002800000","-18.61936378479004"
"1295089200000","-18.61979103088379"
"1295175600000","-18.619707107543945"
"1295262000000","-18.619604110717773"
"1295348400000","-18.6187686920166"
"1295434800000","-18.618440628051758"
"1295521200000","-18.618000030517578"
"1295607600000","-18.617605209350586"
"1295694000000","-14.681697845458984"
"1295780400000","-5.90585470199585"
"1295866800000","-5.414494514465332"
"1295953200000","-6.674438953399658"
"1296039600000","-8.547158241271973"
"1296126000000","-10.788625717163086"
"1296212400000","-11.488615989685059"
"1296298800000","-10.21614933013916"
"1296385200000","-10.975613594055176"
"1296471600000","-11.190155982971191"
"1296558000000","-11.563970565795898"
"1296644400000","-13.131832122802734"
"1296730800000","-13.324424743652344"
"1296817200000","-11.634024620056152"
"1296903600000","-11.252507209777832"
"1296990000000","-12.996240615844727"
"1297076400000","-13.187237739562988"
"1297162800000","-13.3839111328125"
"1297249200000","-13.926738739013672"
"1297335600000","-17.0231876373291"
"1304506800000","-18.610858917236328"
"1304938800000","-18.632495880126953"
"1305025200000","-18.631084442138672"
"1307703600000","-18.620254516601562"
"1308740400000","-18.3437442779541"
"1309518000000","-18.610572814941406"
"1309777200000","-18.632034301757812"
"1309863600000","-18.626100540161133"
"1310036400000","-18.62372589111328"
"1310122800000","-18.630859375"
"1310209200000","-18.63031578063965"
"1310295600000","-7.899653911590576"
"1310382000000","9.617334365844727"
"1310468400000","5.2249226570129395"
"1310554800000","5.293672561645508"
"1310641200000","1.1834328174591064"
"1310727600000","-1.023848295211792"
"1310814000000","-1.4138562679290771"
"1310900400000","-1.8058792352676392"
"1310986800000","-2.7893218994140625"
"1311073200000","-2.2200732231140137"
"1311159600000","-2.7140021324157715"
"1311246000000","-2.9303553104400635"
"1311332400000","-2.752856731414795"
"1311418800000","-2.567730665206909"
"1311505200000","-1.7386394739151"
"1311591600000","-1.5749599933624268"
"1311678000000","-1.6509596109390259"
"1311764400000","-2.5866780281066895"
"1311850800000","-2.8148186206817627"
"1311937200000","-3.1173994541168213"
"1312023600000","-3.384921073913574"
"1312110000000","-3.5288400650024414"
"1312196400000","-3.6100897789001465"
"1312282800000","-6.192523956298828"
"1314356400000","-18.50933074951172"
"1314788400000","-18.632057189941406"
"1317034800000","-18.627033233642578"
"1319281200000","-18.629575729370117"
"1319454000000","-18.62507438659668"
"1323687600000","-18.535743713378906"
"1323774000000","-18.402070999145508"
"1323946800000","-17.81290054321289"
"1324119600000","-18.60467529296875"
"1325070000000","-18.386917114257812"
